"date","open","high","close","volume"
2010-03-30,281.697000,284.099000,283.639000,3951800.000000
2010-03-31,282.808000,285.155000,283.844000,6055500.000000
2010-04-01,285.961000,287.012000,284.685000,4201100.000000
2010-04-05,285.736000,287.728000,285.791000,3799100.000000
2010-04-06,285.015000,285.731000,284.394000,4116000.000000
2010-04-07,283.934000,284.660000,282.052000,5156800.000000
2010-04-08,281.942000,285.210000,284.029000,3891100.000000
2010-04-09,284.029000,284.670000,283.393000,4109000.000000
2010-04-12,283.959000,287.287000,286.652000,4700000.000000
2010-04-13,286.552000,294.735000,293.679000,7816700.000000
2010-04-14,295.325000,296.466000,294.795000,6798500.000000
2010-04-15,296.381000,299.219000,297.948000,13510000.000000
2010-04-16,281.782000,284.690000,275.350000,24446500.000000
2010-04-19,274.650000,277.272000,275.325000,7780200.000000
2010-04-20,277.362000,280.110000,277.798000,5948800.000000
2010-04-21,278.509000,280.405000,277.427000,4778200.000000
2010-04-22,276.276000,276.527000,273.804000,6554800.000000
2010-04-23,273.899000,274.935000,272.768000,4174600.000000
2010-04-26,272.758000,272.768000,266.086000,8728800.000000
2010-04-27,264.740000,269.434000,264.795000,7681700.000000
2010-04-28,266.316000,267.683000,264.860000,6805300.000000
2010-04-29,266.952000,268.519000,266.266000,6111600.000000
2010-04-30,265.831000,269.109000,263.113000,4865900.000000
2010-05-03,263.514000,266.727000,265.566000,3711800.000000
2010-05-04,263.524000,263.634000,253.438000,12140400.000000
2010-05-05,250.741000,258.118000,255.135000,9155200.000000
2010-05-06,254.630000,259.019000,249.585000,9990100.000000
2010-05-07,250.235000,252.913000,246.817000,10167800.000000
2010-05-10,257.242000,261.672000,261.086000,8247700.000000
2010-05-11,258.093000,260.200000,254.780000,6638500.000000
2010-05-12,256.276000,256.276000,252.948000,7695800.000000
2010-05-13,258.509000,261.261000,255.696000,6644900.000000
2010-05-14,255.140000,255.751000,254.019000,8223700.000000
2010-05-17,253.644000,254.434000,254.239000,5582000.000000
2010-05-18,255.255000,255.741000,249.434000,5645300.000000
2010-05-19,248.378000,249.970000,247.462000,6884500.000000
2010-05-20,242.778000,243.033000,237.743000,9816700.000000
2010-05-21,234.765000,242.743000,236.261000,19362200.000000
2010-05-24,240.606000,245.140000,238.819000,8682500.000000
2010-05-25,234.309000,238.964000,238.774000,6028700.000000
2010-05-26,241.276000,245.125000,237.973000,6944200.000000
2010-05-27,242.718000,246.401000,245.475000,5612500.000000
2010-05-28,246.617000,246.972000,243.058000,5783800.000000
2010-06-01,240.455000,245.776000,241.426000,5328200.000000
2010-06-02,243.584000,247.182000,246.932000,5076500.000000
2010-06-03,247.803000,254.254000,253.053000,7294000.000000
2010-06-04,250.110000,254.880000,249.610000,7832700.000000
2010-06-07,249.780000,250.706000,243.003000,7258100.000000
2010-06-08,244.169000,244.665000,242.633000,5364800.000000
2010-06-09,243.854000,244.685000,237.247000,5452500.000000
2010-06-10,240.425000,244.494000,243.749000,5150600.000000
2010-06-11,241.491000,244.600000,244.494000,3559800.000000
2010-06-14,247.487000,247.497000,241.837000,4076700.000000
2010-06-15,241.782000,250.450000,249.244000,8510600.000000
2010-06-16,248.333000,252.252000,250.886000,4574000.000000
2010-06-17,251.977000,253.188000,250.290000,3950600.000000
2010-06-18,251.507000,251.987000,250.265000,5740000.000000
2010-06-21,250.200000,250.736000,244.525000,5961000.000000
2010-06-22,245.195000,248.549000,243.368000,4434900.000000
2010-06-23,243.689000,243.689000,241.266000,4054100.000000
2010-06-24,240.070000,241.617000,237.788000,3783400.000000
2010-06-25,238.769000,239.064000,236.577000,4485900.000000
2010-06-28,236.532000,239.014000,236.276000,3521000.000000
2010-06-29,231.952000,232.508000,227.357000,6997100.000000
2010-06-30,227.708000,229.144000,222.698000,7199100.000000
2010-07-01,222.868000,224.424000,219.965000,7020100.000000
2010-07-02,221.031000,221.361000,218.493000,3868100.000000
2010-07-06,222.222000,224.059000,218.253000,5115000.000000
2010-07-07,219.374000,225.871000,225.325000,6253100.000000
2010-07-08,227.002000,228.894000,228.509000,5332400.000000
2010-07-09,236.216000,236.867000,233.979000,8654300.000000
2010-07-12,236.421000,239.960000,238.153000,6662100.000000
2010-07-13,241.366000,246.742000,244.845000,7944600.000000
2010-07-14,245.185000,247.162000,245.916000,6229700.000000
2010-07-15,246.111000,247.598000,247.257000,9706600.000000
2010-07-16,234.795000,235.516000,230.035000,15633900.000000
2010-07-19,230.736000,235.060000,233.323000,9091400.000000
2010-07-20,230.746000,241.737000,241.036000,8100800.000000
2010-07-21,242.242000,243.093000,238.989000,6552600.000000
2010-07-22,241.857000,244.735000,242.648000,4291100.000000
2010-07-23,240.626000,245.541000,245.275000,4524200.000000
2010-07-26,244.790000,245.621000,244.730000,3986400.000000
2010-07-27,245.536000,248.999000,246.562000,4897400.000000
2010-07-28,247.718000,247.873000,242.417000,4987000.000000
2010-07-29,243.218000,244.685000,242.738000,5345600.000000
2010-07-30,240.065000,243.924000,242.668000,4283900.000000
2010-08-02,244.740000,246.887000,245.450000,3713600.000000
2010-08-03,245.495000,246.476000,245.160000,3600900.000000
2010-08-04,246.336000,253.754000,253.413000,7617300.000000
2010-08-05,253.198000,254.555000,254.304000,4835900.000000
2010-08-06,252.953000,253.123000,250.360000,6632300.000000
2010-08-09,251.376000,253.003000,252.928000,3740600.000000
2010-08-10,251.426000,253.253000,252.107000,4143800.000000
2010-08-11,249.114000,249.249000,246.116000,4441500.000000
2010-08-12,242.212000,247.623000,246.251000,4404700.000000
2010-08-13,244.745000,245.841000,243.418000,3865500.000000
2010-08-16,242.082000,245.180000,243.038000,2607300.000000
2010-08-17,244.510000,247.598000,245.506000,3777600.000000
2010-08-18,245.465000,245.681000,241.316000,5367400.000000
2010-08-19,240.746000,241.496000,234.219000,7842100.000000
2010-08-20,234.219000,236.031000,231.241000,7827300.000000
2010-08-23,230.981000,234.359000,232.267000,5966400.000000
2010-08-24,229.079000,229.414000,225.921000,5519800.000000
2010-08-25,225.225000,229.134000,227.538000,5179000.000000
2010-08-26,228.258000,228.859000,225.716000,3550400.000000
2010-08-27,226.507000,230.225000,229.645000,4620100.000000
2010-08-30,229.805000,230.110000,226.572000,2460300.000000
2010-08-31,225.280000,227.663000,225.235000,3889700.000000
2010-09-01,227.718000,232.703000,230.395000,6450100.000000
2010-09-02,231.652000,232.447000,231.822000,3365000.000000
2010-09-03,235.495000,236.176000,235.385000,5075700.000000
2010-09-07,232.482000,234.029000,232.432000,3416300.000000
2010-09-08,232.828000,236.486000,235.526000,4798700.000000
2010-09-09,239.154000,240.440000,238.328000,4856300.000000
2010-09-10,239.750000,240.135000,238.308000,3944600.000000
2010-09-13,240.691000,242.417000,241.376000,4478500.000000
2010-09-14,241.246000,242.618000,240.455000,4428500.000000
2010-09-15,240.215000,241.186000,240.561000,4800700.000000
2010-09-16,240.215000,241.466000,240.771000,3935000.000000
2010-09-17,242.117000,245.846000,245.320000,11271900.000000
2010-09-20,246.496000,255.460000,254.394000,8798100.000000
2010-09-21,255.095000,260.250000,256.987000,8923600.000000
2010-09-22,256.687000,259.149000,258.258000,5069100.000000
2010-09-23,257.563000,260.105000,256.997000,4630100.000000
2010-09-24,261.131000,264.179000,263.909000,6707000.000000
2010-09-27,264.690000,268.694000,265.470000,6208500.000000
2010-09-28,267.007000,267.062000,263.849000,7302000.000000
2010-09-29,264.189000,266.737000,264.109000,4340000.000000
2010-09-30,264.845000,266.201000,263.158000,6481700.000000
2010-10-01,265.265000,265.576000,263.073000,4445500.000000
2010-10-04,262.738000,264.389000,261.436000,3877100.000000
2010-10-05,264.454000,270.270000,269.384000,7007100.000000
2010-10-06,269.900000,270.245000,267.442000,5519000.000000
2010-10-07,268.373000,268.869000,265.270000,4786800.000000
2010-10-08,266.652000,269.069000,268.443000,5712600.000000
2010-10-11,269.510000,272.573000,269.690000,5247300.000000
2010-10-12,270.330000,273.268000,270.966000,7499600.000000
2010-10-13,273.774000,274.019000,271.922000,6105000.000000
2010-10-14,272.362000,272.898000,270.736000,13254900.000000
2010-10-15,299.935000,301.121000,301.026000,29619900.000000
2010-10-18,300.576000,310.155000,309.164000,14182200.000000
2010-10-19,304.730000,307.718000,304.219000,9166600.000000
2010-10-20,304.374000,308.999000,304.294000,7043100.000000
2010-10-21,306.061000,308.308000,306.301000,5835100.000000
2010-10-22,306.266000,307.718000,306.572000,4507600.000000
2010-10-25,308.103000,312.683000,308.559000,6310400.000000
2010-10-26,306.857000,310.926000,309.610000,5020700.000000
2010-10-27,308.193000,310.310000,308.544000,4479300.000000
2010-10-28,310.335000,310.811000,309.600000,4364200.000000
2010-10-29,308.844000,309.810000,307.157000,4552000.000000
2010-11-01,308.173000,310.641000,307.808000,6168000.000000
2010-11-02,309.645000,310.310000,308.108000,3991200.000000
2010-11-03,309.059000,311.226000,310.400000,6754200.000000
2010-11-04,312.633000,315.275000,312.447000,7134400.000000
2010-11-05,311.902000,313.058000,312.853000,3527800.000000
2010-11-08,312.322000,315.060000,313.699000,4198300.000000
2010-11-09,315.315000,315.741000,312.723000,4469900.000000
2010-11-10,311.351000,311.812000,311.752000,4989000.000000
2010-11-11,310.160000,310.235000,308.904000,4518600.000000
2010-11-12,307.302000,308.759000,301.947000,6779200.000000
2010-11-15,301.842000,302.302000,298.033000,6950800.000000
2010-11-16,296.677000,299.244000,292.152000,6608100.000000
2010-11-17,292.793000,295.045000,292.067000,4880100.000000
2010-11-18,294.795000,300.290000,298.579000,5174800.000000
2010-11-19,298.799000,299.244000,295.711000,4590400.000000
2010-11-22,294.029000,297.017000,295.906000,4368800.000000
2010-11-23,293.799000,294.800000,291.797000,4320800.000000
2010-11-24,293.949000,298.599000,297.783000,4788000.000000
2010-11-26,295.526000,296.787000,295.295000,2619500.000000
2010-11-29,294.880000,295.195000,291.346000,5713600.000000
2010-11-30,287.447000,287.447000,278.133000,14220500.000000
2010-12-01,281.782000,286.071000,282.457000,7500600.000000
2010-12-02,284.615000,286.952000,286.196000,5090700.000000
2010-12-03,285.010000,288.529000,286.787000,5257100.000000
2010-12-06,290.576000,291.291000,289.469000,4183400.000000
2010-12-07,295.931000,296.797000,293.864000,6078300.000000
2010-12-08,296.281000,296.557000,295.566000,3510200.000000
2010-12-09,297.237000,298.088000,296.046000,3734000.000000
2010-12-10,296.867000,297.292000,296.401000,3405900.000000
2010-12-13,298.859000,301.802000,297.608000,4792200.000000
2010-12-14,298.844000,299.444000,297.753000,3283300.000000
2010-12-15,297.397000,298.524000,295.445000,4331000.000000
2010-12-16,296.722000,297.182000,296.151000,3190600.000000
2010-12-17,295.796000,296.577000,295.696000,6168000.000000
2010-12-20,297.623000,299.239000,297.828000,3942600.000000
2010-12-21,299.585000,302.663000,301.837000,3755200.000000
2010-12-22,302.302000,303.804000,303.048000,2412500.000000
2010-12-23,302.973000,303.303000,302.417000,2219300.000000
